URL,Fiyat,Oda Sayısı,Brüt m2,Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,İlan No
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/64166-883,3.350.000 TL,3 + 1,165 m2,8 Katlı,7. Kat,15 Yaşında,Klima,64166-883
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/149756-41,4.695.000 TL,4 + 1,190 m2,4 Katlı,3. Kat,1 Yaşında,Klima,149756-41
https://www.hepsiemlak.com/antalya-muratpasa-yesilbahce-satilik/daire/136886-34,11.000.000 TL,2 + 1,115 m2,5 Katlı,Bahçe Katı,Sıfır Bina,Yerden Isıtma,136886-34
https://www.hepsiemlak.com/antalya-kepez-ayanoglu-satilik/daire/125854-4630,3.750.000 TL,3 + 1,170 m2,6 Katlı,3. Kat,11 Yaşında,Klima,125854-4630
https://www.hepsiemlak.com/antalya-kepez-yeni-emek-satilik/daire/0-44313374,2.850.000 TL,1 + 1,43 m2,4 Katlı,Giriş Katı,1 Yaşında,Yerden Isıtma,0-44313374
https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-satilik/daire/103131-531,8.000.000 TL,2 + 1,85 m2,7 Katlı,1. Kat,13 Yaşında,Klima,103131-531
https://www.hepsiemlak.com/antalya-kepez-kuzeyyaka-satilik/daire/137343-370,3.450.000 TL,2 + 1,85 m2,5 Katlı,1. Kat,2 Yaşında,Kombi,137343-370
https://www.hepsiemlak.com/antalya-konyaalti-uncali-satilik/daire/48118-2420,27.500.000 TL,7 + 1,310 m2,5 Katlı,5. Kat,4 Yaşında,Yerden Isıtma,48118-2420
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/131138-209,5.845.000 TL,2 + 1,95 m2,4 Katlı,3. Kat,9 Yaşında,Klima,131138-209
https://www.hepsiemlak.com/antalya-muratpasa-yesilbahce-satilik/daire/123319-2927,14.550.000 TL,3 + 1,170 m2,4 Katlı,3. Kat,16 Yaşında,Klima,123319-2927
https://www.hepsiemlak.com/antalya-muratpasa-guzelbag-satilik/daire/156835-11,5.250.000 TL,2 + 1,110 m2,2 Katlı,1. Kat,11 Yaşında,Klima,156835-11
https://www.hepsiemlak.com/antalya-konyaalti-uncali-satilik/daire/81452-484,950.000 TL,3 + 1,135 m2,8 Katlı,Yüksek Giriş,11 Yaşında,Klima,81452-484
https://www.hepsiemlak.com/antalya-muratpasa-caybasi-satilik/daire/5779-9419,5.350.000 TL,2 + 1,80 m2,5 Katlı,Ara Kat,1 Yaşında,Klima,5779-9419
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/41035-3109,4.940.000 TL,1 + 1,75 m2,5 Katlı,Yüksek Giriş,Sıfır Bina,Klima,41035-3109
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/0-45499106,7.900.000 TL,2 + 1,100 m2,4 Katlı,3. Kat,12 Yaşında,Kombi,0-45499106
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/86255-768,3.400.000 TL,2 + 1,100 m2,5 Katlı,3. Kat,7 Yaşında,Klima,86255-768
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/28297-4773,3.850.000 TL,2 + 1,135 m2,4 Katlı,4. Kat,30 Yaşında,Isıtma Yok,28297-4773
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/60116-1873,5.500.000 TL,3 + 1,135 m2,4 Katlı,2. Kat,1 Yaşında,Kombi,60116-1873
https://www.hepsiemlak.com/antalya-konyaalti-molla-yusuf-satilik/daire/112881-3146,5.500.000 TL,1 + 1,90 m2,4 Katlı,Yüksek Giriş,15 Yaşında,Kombi,112881-3146
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/45391-3062,3.600.000 TL,2 + 1,100 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,45391-3062
https://www.hepsiemlak.com/antalya-muratpasa-varlik-satilik/daire/30590-2073,3.000.000 TL,2 + 1,90 m2,5 Katlı,Giriş Katı,30 Yaşında,Belirtilmemiş,30590-2073
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/36020-922,9.500.000 TL,4 + 2,240 m2,4 Katlı,4. Kat,11 Yaşında,Kombi,36020-922
https://www.hepsiemlak.com/antalya-muratpasa-elmali-satilik/daire/8646-3706,4.000.000 TL,3 + 1,155 m2,5 Katlı,3. Kat,31 Yaşında,Isıtma Yok,8646-3706
https://www.hepsiemlak.com/antalya-muratpasa-genclik-satilik/daire/28488-5355,15.000.000 TL,3 + 1,120 m2,6 Katlı,Çatı Katı,Sıfır Bina,Klima,28488-5355
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/139359-856,4.995.000 TL,3 + 0,135 m2,5 Katlı,Ara Kat,Sıfır Bina,Klima,139359-856
https://www.hepsiemlak.com/antalya-kepez-varsak-menderes-satilik/daire/94451-2768,4.350.000 TL,2 + 1,100 m2,4 Katlı,2. Kat,Sıfır Bina,Kombi,94451-2768
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/129740-2516,3.135.000 TL,2 + 1,110 m2,2 Katlı,Ara Kat,Sıfır Bina,Klima,129740-2516
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/5858-986,2.450.000 TL,1 + 1,55 m2,3 Katlı,Giriş Katı,17 Yaşında,Klima,5858-986
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/128222-2724,2.450.000 TL,1 + 1,65 m2,3 Katlı,Yüksek Giriş,Sıfır Bina,Klima,128222-2724
https://www.hepsiemlak.com/antalya-konyaalti-toros-satilik/daire/74238-11616,9.200.000 TL,2 + 1,125 m2,3 Katlı,1. Kat,16 Yaşında,Kombi,74238-11616
https://www.hepsiemlak.com/antalya-konyaalti-toros-satilik/daire/69260-831,7.500.000 TL,3 + 1,165 m2,7 Katlı,Ara Kat,23 Yaşında,Klima,69260-831
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/97708-575,2.150.000 TL,3 + 1,140 m2,5 Katlı,5. Kat,25 Yaşında,Klima,97708-575
https://www.hepsiemlak.com/antalya-muratpasa-muratpasa-satilik/daire/8560-5921,4.740.000 TL,2 + 1,100 m2,4 Katlı,3. Kat,15 Yaşında,Kombi,8560-5921
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/117133-745,5.700.000 TL,3 + 2,180 m2,4 Katlı,1. Kat,6 Yaşında,Klima,117133-745
https://www.hepsiemlak.com/antalya-kepez-yesilyurt-satilik/daire/31719-600,3.150.000 TL,2 + 1,110 m2,3 Katlı,Yüksek Giriş,15 Yaşında,Klima,31719-600
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/134970-481,6.750.000 TL,3 + 1,135 m2,12 Katlı,6. Kat,16 Yaşında,Klima,134970-481
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/154486-85,5.950.000 TL,2 + 1,110 m2,4 Katlı,4. Kat,Sıfır Bina,Klima,154486-85
https://www.hepsiemlak.com/antalya-kepez-gulveren-satilik/daire/162354-59,5.000.000 TL,4 + 1,180 m2,4 Katlı,4. Kat,15 Yaşında,Kombi,162354-59
https://www.hepsiemlak.com/antalya-muratpasa-soguksu-satilik/daire/135582-614,7.000.000 TL,2 + 1,90 m2,4 Katlı,Ara Kat,Sıfır Bina,Yerden Isıtma,135582-614
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/139236-430,3.900.000 TL,2 + 1,100 m2,6 Katlı,4. Kat,Sıfır Bina,Isıtma Yok,139236-430
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/117205-1155,4.250.000 TL,2 + 1,85 m2,3 Katlı,1. Kat,7 Yaşında,Klima,117205-1155
https://www.hepsiemlak.com/antalya-kepez-varsak-menderes-satilik/daire/141424-120,3.500.000 TL,2 + 1,90 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,141424-120
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/0-45511781,3.100.000 TL,1 + 1,75 m2,4 Katlı,Yüksek Giriş,15 Yaşında,Klima,0-45511781
https://www.hepsiemlak.com/antalya-kepez-altinova-orta-satilik/daire/160952-28,7.500.000 TL,3 + 1,140 m2,5 Katlı,5. Kat,Sıfır Bina,Kombi,160952-28
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/163682-6,4.500.000 TL,2 + 1,95 m2,3 Katlı,1. Kat,4 Yaşında,Klima,163682-6
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/146771-126,17.500.000 TL,3 + 1,130 m2,5 Katlı,4. Kat,16 Yaşında,Klima,146771-126
https://www.hepsiemlak.com/antalya-muratpasa-sirinyali-satilik/daire/13256-2126,9.000.000 TL,3 + 1,175 m2,11 Katlı,4. Kat,25 Yaşında,Klima,13256-2126
https://www.hepsiemlak.com/antalya-muratpasa-yenigun-satilik/daire/120429-1964,10.250.000 TL,3 + 1,180 m2,12 Katlı,8. Kat,11 Yaşında,Kombi,120429-1964
https://www.hepsiemlak.com/antalya-kepez-gazi-satilik/daire/151983-74,9.700.000 TL,3 + 1,200 m2,14 Katlı,8. Kat,1 Yaşında,Kombi,151983-74
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/128633-265,4.750.000 TL,2 + 1,100 m2,3 Katlı,Ara Kat,Sıfır Bina,Klima,128633-265
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/129965-795,3.395.000 TL,2 + 1,95 m2,5 Katlı,4. Kat,1 Yaşında,Klima,129965-795
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/91299-1687,7.000.000 TL,4 + 2,200 m2,3 Katlı,3. Kat,1 Yaşında,Klima,91299-1687
https://www.hepsiemlak.com/antalya-kepez-kultur-satilik/daire/151812-157,6.500.000 TL,3 + 1,150 m2,3 Katlı,1. Kat,10 Yaşında,Doğalgaz Sobası,151812-157
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/151029-137,7.100.000 TL,5 + 1,200 m2,4 Katlı,Bahçe Katı,Sıfır Bina,Klima,151029-137
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/145560-293,7.700.000 TL,2 + 1,90 m2,13 Katlı,13. Kat,21 Yaşında,Klima,145560-293
https://www.hepsiemlak.com/antalya-muratpasa-deniz-satilik/daire/161643-28,6.777.000 TL,2 + 1,85 m2,5 Katlı,Ara Kat,Sıfır Bina,Klima,161643-28
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/162578-73,5.750.000 TL,3 + 1,135 m2,5 Katlı,1. Kat,1 Yaşında,Klima,162578-73
https://www.hepsiemlak.com/antalya-kepez-gundogdu-satilik/daire/135864-577,2.949.000 TL,2 + 1,90 m2,3 Katlı,2. Kat,9 Yaşında,Klima,135864-577
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/69254-4864,8.000.000 TL,2 + 1,105 m2,3 Katlı,3. Kat,1 Yaşında,Kombi,69254-4864
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/162582-3,7.500.000 TL,2 + 1,115 m2,4 Katlı,1. Kat,11 Yaşında,Klima,162582-3
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/129227-324,3.750.000 TL,2 + 1,110 m2,3 Katlı,1. Kat,4 Yaşında,Kombi,129227-324
https://www.hepsiemlak.com/antalya-konyaalti-uluc-satilik/daire/138496-199,24.800.000 TL,3 + 1,187 m2,4 Katlı,1. Kat,11 Yaşında,Kombi,138496-199
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/151896-41,4.145.000 TL,2 + 1,110 m2,6 Katlı,1. Kat,1 Yaşında,Klima,151896-41
https://www.hepsiemlak.com/antalya-kepez-ayanoglu-satilik/daire/76239-1253,3.750.000 TL,2 + 1,105 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,76239-1253
https://www.hepsiemlak.com/antalya-kepez-gocerler-satilik/daire/133891-288,3.250.000 TL,2 + 1,80 m2,5 Katlı,Yüksek Giriş,Sıfır Bina,Klima,133891-288
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/37109-2431,4.750.000 TL,3 + 1,140 m2,4 Katlı,Ara Kat,Sıfır Bina,Klima,37109-2431
https://www.hepsiemlak.com/antalya-muratpasa-sedir-satilik/daire/120981-667,4.150.000 TL,3 + 1,135 m2,5 Katlı,1. Kat,26 Yaşında,Klima,120981-667
https://www.hepsiemlak.com/antalya-kepez-altinova-orta-satilik/daire/125854-4607,14.999.000 TL,3 + 1,250 m2,4 Katlı,Bahçe Katı,1 Yaşında,Klima,125854-4607
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/153750-62,3.500.000 TL,2 + 1,105 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,153750-62
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/160879-12,4.995.000 TL,1 + 1,59 m2,7 Katlı,Yüksek Giriş,7 Yaşında,Klima,160879-12
https://www.hepsiemlak.com/antalya-konyaalti-uncali-satilik/daire/150951-83,19.000.000 TL,3 + 1,165 m2,3 Katlı,3. Kat,16 Yaşında,Kombi,150951-83
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/155611-133,2.750.000 TL,1 + 1,55 m2,11 Katlı,1. Kat,2 Yaşında,Klima,155611-133
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/24814-3338,4.400.000 TL,3 + 1,125 m2,7 Katlı,4. Kat,10 Yaşında,Klima,24814-3338
https://www.hepsiemlak.com/antalya-kepez-ataturk-satilik/daire/118986-570,4.950.000 TL,3 + 1,155 m2,15 Katlı,Kot 2,26 Yaşında,Klima,118986-570
https://www.hepsiemlak.com/antalya-kepez-varsak-karsiyaka-satilik/daire/137683-215,4.850.000 TL,3 + 1,130 m2,4 Katlı,2. Kat,Sıfır Bina,Isıtma Yok,137683-215
https://www.hepsiemlak.com/antalya-konyaalti-uluc-satilik/daire/141367-35,7.150.000 TL,4 + 1,310 m2,3 Katlı,Bahçe Katı,19 Yaşında,Kombi,141367-35
https://www.hepsiemlak.com/antalya-muratpasa-caglayan-satilik/daire/153142-112,10.500.000 TL,3 + 1,180 m2,8 Katlı,1. Kat,21 Yaşında,Kombi,153142-112
https://www.hepsiemlak.com/antalya-kepez-varsak-karsiyaka-satilik/daire/141700-16,4.950.000 TL,3 + 1,155 m2,3 Katlı,2. Kat,Sıfır Bina,Belirtilmemiş,141700-16
https://www.hepsiemlak.com/antalya-muratpasa-deniz-satilik/daire/138652-26,4.000.000 TL,2 + 1,95 m2,5 Katlı,Yüksek Giriş,12 Yaşında,Kat Kaloriferi,138652-26
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/113801-612,3.500.000 TL,2 + 1,100 m2,3 Katlı,Zemin,Sıfır Bina,Klima,113801-612
https://www.hepsiemlak.com/antalya-kepez-yesiltepe-satilik/daire/55020-2758,4.750.000 TL,3 + 1,130 m2,6 Katlı,2. Kat,39 Yaşında,Kombi,55020-2758
https://www.hepsiemlak.com/antalya-muratpasa-etiler-satilik/daire/0-45519549,2.900.000 TL,1 + 1,30 m2,16 Katlı,Yüksek Giriş,15 Yaşında,Klima,0-45519549
https://www.hepsiemlak.com/antalya-konyaalti-siteler-satilik/daire/73389-2905,6.500.000 TL,3 + 1,160 m2,15 Katlı,5. Kat,20 Yaşında,Kombi,73389-2905
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/134508-118,4.999.999 TL,2 + 1,95 m2,5 Katlı,2. Kat,Sıfır Bina,Klima,134508-118
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/140526-79,5.200.000 TL,2 + 1,110 m2,7 Katlı,1. Kat,2 Yaşında,Kombi,140526-79
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/45391-3015,3.250.000 TL,1 + 1,80 m2,3 Katlı,1. Kat,Sıfır Bina,Isıtma Yok,45391-3015
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/162132-3,3.400.000 TL,2 + 1,90 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,162132-3
https://www.hepsiemlak.com/antalya-muratpasa-cumhuriyet-satilik/daire/71226-11,3.450.000 TL,3 + 1,160 m2,4 Katlı,Ara Kat,30 Yaşında,Klima,71226-11
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/0-45398968,5.500.000 TL,2 + 1,100 m2,4 Katlı,Yüksek Giriş,Sıfır Bina,Güneş Enerjisi,0-45398968
https://www.hepsiemlak.com/antalya-kepez-kuzeyyaka-satilik/daire/112881-2730,2.500.000 TL,2 + 1,100 m2,3 Katlı,3. Kat,21 Yaşında,Isıtma Yok,112881-2730
https://www.hepsiemlak.com/antalya-kepez-gazi-satilik/daire/86255-741,4.600.000 TL,3 + 1,135 m2,3 Katlı,1. Kat,8 Yaşında,Klima,86255-741
https://www.hepsiemlak.com/antalya-kepez-kepez-satilik/daire/120585-743,4.530.000 TL,2 + 1,106 m2,11 Katlı,1. Kat,1 Yaşında,Merkezi (Pay Öl...,120585-743
https://www.hepsiemlak.com/antalya-konyaalti-sarisu-satilik/daire/135878-124,8.888.888 TL,2 + 1,85 m2,4 Katlı,1. Kat,1 Yaşında,Yerden Isıtma,135878-124
https://www.hepsiemlak.com/antalya-kepez-gulveren-satilik/daire/56936-587,2.275.000 TL,1 + 1,50 m2,3 Katlı,Yüksek Giriş,11 Yaşında,Klima,56936-587
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/62128-2708,3.750.000 TL,3 + 1,140 m2,3 Katlı,2. Kat,6 Yaşında,Klima,62128-2708
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/129740-2515,3.135.000 TL,2 + 1,110 m2,2 Katlı,Ara Kat,Sıfır Bina,Klima,129740-2515
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/50751-4691,5.600.000 TL,3 + 1,165 m2,9 Katlı,2. Kat,9 Yaşında,Merkezi,50751-4691
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/142372-86,5.650.000 TL,2 + 1,70 m2,6 Katlı,5. Kat,Sıfır Bina,Kombi,142372-86
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/139359-839,2.685.000 TL,1 + 1,70 m2,2 Katlı,Ara Kat,Sıfır Bina,Klima,139359-839
https://www.hepsiemlak.com/antalya-konyaalti-toros-satilik/daire/114635-2614,8.200.000 TL,3 + 1,140 m2,3 Katlı,1. Kat,11 Yaşında,Kombi,114635-2614
https://www.hepsiemlak.com/antalya-kepez-yesilyurt-satilik/daire/107662-345,3.650.000 TL,2 + 2,95 m2,4 Katlı,4. Kat,17 Yaşında,Klima,107662-345
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/117133-744,4.890.000 TL,2 + 1,95 m2,5 Katlı,5. Kat,4 Yaşında,Klima,117133-744
https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-satilik/daire/154486-83,3.950.000 TL,2 + 1,85 m2,4 Katlı,Yüksek Giriş,1 Yaşında,Kombi,154486-83
https://www.hepsiemlak.com/antalya-muratpasa-bahcelievler-satilik/daire/5779-9424,13.000.000 TL,2 + 1,100 m2,1 Katlı,2. Kat,Sıfır Bina,Kombi,5779-9424
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/159195-25,5.535.000 TL,1 + 0,70 m2,5 Katlı,2. Kat,10 Yaşında,Klima,159195-25
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/41035-3106,3.850.000 TL,1 + 1,75 m2,2 Katlı,2. Kat,3 Yaşında,Isıtma Yok,41035-3106
https://www.hepsiemlak.com/antalya-kepez-kultur-satilik/daire/141424-112,3.250.000 TL,1 + 1,50 m2,4 Katlı,2. Kat,2 Yaşında,Klima,141424-112
https://www.hepsiemlak.com/antalya-kepez-gocerler-satilik/daire/163682-3,5.000.000 TL,2 + 1,95 m2,5 Katlı,3. Kat,Sıfır Bina,Klima,163682-3
https://www.hepsiemlak.com/antalya-muratpasa-etiler-satilik/daire/8560-5917,6.380.000 TL,3 + 1,160 m2,3 Katlı,3. Kat,6 Yaşında,Kombi,8560-5917
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/60116-1812,5.500.000 TL,1 + 1,55 m2,4 Katlı,Yüksek Giriş,Sıfır Bina,Kombi,60116-1812
https://www.hepsiemlak.com/antalya-konyaalti-uncali-satilik/daire/56735-3150,12.200.000 TL,3 + 1,150 m2,3 Katlı,1. Kat,15 Yaşında,Kombi,56735-3150
https://www.hepsiemlak.com/antalya-kepez-yeni-satilik/daire/128222-2733,2.750.000 TL,2 + 1,100 m2,3 Katlı,3. Kat,11 Yaşında,Klima,128222-2733
https://www.hepsiemlak.com/antalya-muratpasa-doguyaka-satilik/daire/120429-1958,5.650.000 TL,3 + 1,150 m2,4 Katlı,3. Kat,Sıfır Bina,Kombi,120429-1958
https://www.hepsiemlak.com/antalya-kepez-dudenbasi-satilik/daire/134970-468,3.500.000 TL,1 + 1,70 m2,5 Katlı,2. Kat,Sıfır Bina,Kombi,134970-468
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/151983-72,5.950.000 TL,2 + 1,90 m2,12 Katlı,8. Kat,1 Yaşında,Kombi,151983-72
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/146771-106,5.750.000 TL,2 + 1,55 m2,4 Katlı,2. Kat,7 Yaşında,Klima,146771-106
https://www.hepsiemlak.com/antalya-kepez-kuzeyyaka-satilik/daire/139693-487,2.400.000 TL,2 + 1,90 m2,3 Katlı,Giriş Katı,15 Yaşında,Klima,139693-487
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/151029-136,4.800.000 TL,2 + 1,105 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,151029-136
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/162564-42,3.824.000 TL,2 + 1,100 m2,2 Katlı,Ara Kat,1 Yaşında,Klima,162564-42
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/145560-290,2.650.000 TL,1 + 1,65 m2,9 Katlı,Bahçe Katı,16 Yaşında,Klima,145560-290
https://www.hepsiemlak.com/antalya-kepez-gocerler-satilik/daire/131362-975,8.150.000 TL,2 + 1,110 m2,6 Katlı,Yüksek Giriş,5 Yaşında,Kombi,131362-975
https://www.hepsiemlak.com/antalya-kepez-habibler-satilik/daire/91299-1683,4.145.000 TL,2 + 1,100 m2,6 Katlı,6. Kat,Sıfır Bina,Klima,91299-1683
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/34329-4390,5.490.000 TL,4 + 1,140 m2,3 Katlı,Ara Kat,Sıfır Bina,Klima,34329-4390
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/162578-7,3.000.000 TL,1 + 1,55 m2,3 Katlı,Ara Kat,Sıfır Bina,Klima,162578-7
https://www.hepsiemlak.com/antalya-konyaalti-altinkum-satilik/daire/69254-4863,11.000.000 TL,2 + 1,105 m2,5 Katlı,5. Kat,1 Yaşında,Kombi,69254-4863
https://www.hepsiemlak.com/antalya-kepez-karsiyaka-satilik/daire/151896-40,4.700.000 TL,2 + 1,95 m2,3 Katlı,1. Kat,1 Yaşında,Kombi,151896-40
https://www.hepsiemlak.com/antalya-kepez-ulus-satilik/daire/8200-4847,3.800.000 TL,3 + 1,135 m2,7 Katlı,4. Kat,30 Yaşında,Klima,8200-4847
https://www.hepsiemlak.com/antalya-konyaalti-gursu-satilik/daire/25096-2506,6.250.000 TL,3 + 1,165 m2,3 Katlı,1. Kat,16 Yaşında,Isıtma Yok,25096-2506
https://www.hepsiemlak.com/antalya-kepez-ayanoglu-satilik/daire/129965-752,3.300.000 TL,3 + 1,105 m2,5 Katlı,Yüksek Giriş,5 Yaşında,Klima,129965-752
https://www.hepsiemlak.com/antalya-muratpasa-tahilpazari-satilik/daire/136175-564,4.350.000 TL,3 + 1,120 m2,6 Katlı,4. Kat,31 Yaşında,Kombi,136175-564
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/138496-198,4.750.000 TL,2 + 1,100 m2,5 Katlı,3. Kat,Sıfır Bina,Klima,138496-198
https://www.hepsiemlak.com/antalya-kepez-yeni-emek-satilik/daire/125854-4605,2.995.000 TL,2 + 1,100 m2,3 Katlı,3. Kat,12 Yaşında,Kombi,125854-4605
https://www.hepsiemlak.com/antalya-konyaalti-kuskavagi-satilik/daire/150951-47,26.000.000 TL,3 + 1,170 m2,9 Katlı,2. Kat,7 Yaşında,Merkezi (Pay Öl...,150951-47
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/70063-646,2.600.000 TL,3 + 1,130 m2,5 Katlı,Ara Kat,25 Yaşında,Klima,70063-646
https://www.hepsiemlak.com/antalya-kepez-kanal-satilik/daire/90618-5578,4.200.000 TL,2 + 1,95 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,90618-5578
https://www.hepsiemlak.com/antalya-konyaalti-sarisu-satilik/daire/5826-5437,4.900.000 TL,2 + 1,70 m2,2 Katlı,Zemin,6 Yaşında,Klima,5826-5437
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/45391-2985,3.600.000 TL,2 + 1,100 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,45391-2985
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/113801-611,4.500.000 TL,2 + 1,100 m2,3 Katlı,Ara Kat,Sıfır Bina,Klima,113801-611
https://www.hepsiemlak.com/antalya-kepez-varsak-karsiyaka-satilik/daire/76239-1305,4.950.000 TL,3 + 1,140 m2,3 Katlı,2. Kat,1 Yaşında,Klima,76239-1305
https://www.hepsiemlak.com/antalya-kepez-kanal-satilik/daire/133891-289,3.000.000 TL,2 + 1,85 m2,2 Katlı,Yüksek Giriş,6 Yaşında,Klima,133891-289
https://www.hepsiemlak.com/antalya-muratpasa-soguksu-satilik/daire/88469-1127,5.750.000 TL,3 + 1,160 m2,4 Katlı,1. Kat,21 Yaşında,Kombi,88469-1127
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/68118-5825,8.750.000 TL,3 + 1,120 m2,5 Katlı,3. Kat,4 Yaşında,Kombi,68118-5825
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/37109-2430,3.950.000 TL,2 + 1,100 m2,4 Katlı,Ara Kat,Sıfır Bina,Klima,37109-2430
https://www.hepsiemlak.com/antalya-muratpasa-memurevleri-satilik/daire/5070-971,5.500.000 TL,3 + 1,145 m2,8 Katlı,4. Kat,28 Yaşında,Klima,5070-971
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/85341-83,4.199.000 TL,3 + 1,145 m2,6 Katlı,4. Kat,5 Yaşında,Klima,85341-83
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/69260-832,5.650.000 TL,2 + 1,81 m2,4 Katlı,Ara Kat,8 Yaşında,Kombi,69260-832
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/94451-2910,6.250.000 TL,2 + 1,90 m2,5 Katlı,Bahçe Katı,13 Yaşında,Kombi,94451-2910
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/62128-2703,3.430.000 TL,2 + 1,100 m2,3 Katlı,2. Kat,6 Yaşında,Klima,62128-2703
